longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.79,39.48,39,1105,180,408,166,3.3929,82100
-121.79,38.69,23,1755,321,1061,313,2.8864,103100
-121.79,38.68,24,3794,848,2225,864,2.8068,95300
-121.79,38.67,30,2602,401,981,405,4.7222,167200
-121.79,38.67,17,2875,810,1876,749,1.951,152500
-121.79,38.66,15,6809,1052,3060,1060,5.3064,165000
-121.79,38.01,17,4032,814,1749,618,3.1728,146800
-121.79,38,36,1141,234,562,213,2.5893,108500
-121.79,38,34,3090,593,1588,566,3.6118,124700
-121.79,37.99,18,3646,534,1651,535,5.7321,164700
-121.79,37.99,10,4156,609,1878,586,5.6506,178600
-121.79,37.69,25,6296,1082,3200,1047,4.5357,188400
-121.79,37.67,26,2163,339,947,346,6.0797,211000
-121.79,37.66,22,14701,2210,6693,2232,5.98,245000
-121.79,37.38,22,3650,527,1637,520,5.3774,325600
-121.79,37.33,13,2978,505,1794,485,6.6813,277800
-121.79,37.33,10,3283,550,2491,522,6.6633,283700
-121.79,37.32,6,2850,561,2160,581,5.5336,241900
-121.79,37.32,20,3034,451,1669,430,6.2742,241300
-121.79,37.31,22,2199,361,1270,386,5.1149,235700
-121.79,37.23,17,2281,359,1226,394,5.4193,259500
-121.79,37.23,16,2240,300,1221,305,6.0198,289600
-121.79,37.03,18,943,213,544,179,3.934,228600
-121.79,36.95,34,2152,430,1516,386,3.7863,192200
-121.79,36.93,19,2512,509,1856,537,3.1815,189100
-121.79,36.85,28,1049,235,705,208,2.7321,150000
-121.79,36.68,22,6912,1513,3794,1455,3.0608,168300
-121.79,36.64,11,32627,6445,28566,6082,2.3087,118800
-121.8,40.34,26,4815,910,1341,539,2.881,79800
-121.8,39.75,28,2551,378,1011,374,4.3309,125200
-121.8,39.75,11,7212,1355,3264,1264,3.1125,122600
-121.8,39.64,25,2202,422,1109,403,2.8306,87500
-121.8,39.33,30,1019,192,501,185,2.5259,81300
-121.8,38.69,8,3544,691,2118,678,3.7477,122200
-121.8,38.68,11,3851,892,1847,747,3.4331,120600
-121.8,38.67,11,3251,623,1700,615,3.1875,172000
-121.8,38.67,10,2086,380,1073,378,4.5526,154400
-121.8,38.01,37,3058,567,1351,523,3.5179,130800
-121.8,38,34,2738,475,1316,459,3.5368,122500
-121.8,37.69,17,3956,639,2222,662,5.4324,215500
-121.8,37.35,27,2358,415,1562,383,5.2297,192800
-121.8,37.35,15,2781,498,1389,475,5.614,223300
-121.8,37.34,25,1642,297,1146,279,5.2088,231400
-121.8,37.32,20,2473,476,2228,501,5.6817,224200
-121.8,37.32,14,4412,924,2698,891,4.7027,227600
-121.8,37.31,15,1807,378,1277,341,4.5045,164500
-121.8,37.3,16,906,149,605,148,4.8173,235600
-121.8,37.27,17,3912,737,2693,746,5.0772,221500
-121.8,37.26,18,3631,947,2357,757,2.875,184400
-121.8,37.26,16,1868,285,995,284,5.9053,260500
-121.8,37.23,18,3179,526,1663,507,5.9225,265800
-121.8,37.23,18,2581,358,1284,377,6.7385,272400
-121.8,36.72,14,2493,407,1296,418,5.4508,190000
-121.8,36.68,18,8581,1957,6071,1889,3,162200
-121.81,39.71,18,1222,250,708,281,2.0288,116700
-121.81,38.84,37,352,65,238,67,2.8542,275000
-121.81,38.49,18,4518,827,2230,715,3.9309,178500
-121.81,38.45,24,1951,341,1140,338,3.7061,128500
-121.81,38.43,30,1674,297,756,292,3.9286,133100
-121.81,38.01,52,1124,245,528,226,2.2639,128500
-121.81,38.01,47,1942,430,1074,393,2.2361,105100
-121.81,38,37,2724,579,1400,540,2.905,97300
-121.81,37.99,18,2807,445,1315,437,4.8194,170400
-121.81,37.97,8,1584,236,615,202,6.4753,166800
-121.81,37.41,25,2496,351,1034,367,7.0544,320700
-121.81,37.39,34,2218,286,827,299,7.4559,456500
-121.81,37.38,29,570,76,244,72,12.3292,416700
-121.81,37.37,24,962,146,492,155,7.2861,328000
-121.81,37.36,20,3189,420,1234,389,7.5813,374100
-121.81,37.35,29,2396,452,2000,481,4.375,185500
-121.81,37.35,28,3477,671,2990,648,4.4671,172600
-121.81,37.33,4,5532,778,3651,770,7.2982,343000
-121.81,37.31,15,1898,395,1527,381,4.4792,212500
-121.81,37.31,15,1794,366,1533,371,5.7843,209900
-121.81,37.3,15,1929,345,1683,347,5.5248,235600
-121.81,37.3,14,1870,348,1214,347,4.9769,186500
-121.81,37.29,15,5957,1037,3838,997,6.2907,253100
-121.81,37.28,17,2277,428,1887,422,5.7078,217000
-121.81,37.27,22,2996,695,2169,607,4.3438,209700
-121.81,37.27,20,3244,520,1769,469,5.9214,224000
-121.81,37.26,16,1911,327,1158,332,5.9359,249500
-121.81,37.26,14,3379,683,1465,620,4.0547,236200
-121.81,37.25,25,4096,623,2128,618,6.2957,251800
-121.81,37.25,20,3398,771,1231,744,2.0288,350000
-121.81,37.25,12,2070,587,1216,532,4.1926,244500
-121.81,37.23,24,2413,369,1237,381,6.4328,257200
-121.81,37.23,19,2635,427,1497,410,6.3178,248000
-121.81,37.23,16,1674,281,850,254,5.3157,253300
-121.82,39.76,23,6010,1116,2710,1149,3.0068,107300
-121.82,39.75,37,2236,372,974,379,3.2016,97000
-121.82,39.75,29,7744,1375,3316,1365,3.0253,111400
-121.82,39.73,44,2923,659,1371,626,2.2925,85800
-121.82,39.73,33,2242,517,1160,449,1.7426,60300
-121.82,39.72,42,2978,694,1879,679,1.5064,66300
-121.82,38.46,10,6331,1181,3419,1110,3.7083,154800
-121.82,38.36,26,1974,364,1002,362,3.3036,210000
-121.82,38.02,46,176,43,101,40,2.2361,93800
-121.82,38.01,50,1120,281,625,239,1.5988,96400
-121.82,38.01,47,1265,254,587,247,2.6364,93500
-121.82,38.01,42,1017,253,798,266,2.1719,99100
-121.82,38.01,25,3018,606,1614,568,3.4722,127000
-121.82,38,30,3268,567,1714,565,4.4583,131000
-121.82,38,29,2070,452,985,420,2.8466,113400
-121.82,37.98,13,3995,605,1969,607,5.0164,165200
-121.82,37.81,12,4711,659,2089,621,8.3209,485400
-121.82,37.69,12,1906,351,802,319,4.9375,227700
-121.82,37.39,37,4137,636,1569,578,6.1008,286200
-121.82,37.38,32,3747,665,1687,649,5.4949,330800
-121.82,37.38,32,1650,246,768,263,6.8462,320900
-121.82,37.37,42,2913,577,1873,580,3.7214,167900
-121.82,37.37,41,1558,281,970,304,4.4167,215200
-121.82,37.37,40,802,149,445,143,4.0446,196300
-121.82,37.36,34,1834,377,1450,347,3.7188,161500
-121.82,37.36,33,1624,337,1412,323,4.0385,167600
-121.82,37.35,24,2298,575,2409,569,3.4509,182400
-121.82,37.34,23,7609,1446,6034,1414,4.8424,195300
-121.82,37.33,23,3279,647,2582,630,4.3782,175800
-121.82,37.32,10,2506,623,2634,622,3.135,231400
-121.82,37.31,22,2044,402,1925,429,3.7102,177500
-121.82,37.31,15,1504,294,1267,291,5.5145,219400
-121.82,37.29,16,2085,394,1705,391,5.0225,222800
-121.82,37.28,33,2873,489,1946,475,5.0709,176400
-121.82,37.28,31,1340,235,1336,270,4.2361,179500
-121.82,37.27,16,2030,321,1343,365,6.3566,279100
-121.82,37.26,10,3030,574,1623,589,5.1356,218700
-121.82,37.25,25,4021,634,2178,650,5.1663,241200
-121.82,37.25,24,3344,531,1768,541,5.8305,245600
-121.82,37.24,20,3671,567,1944,589,6.0538,241000
-121.82,37.23,25,2349,394,1266,383,4.9688,233100
-121.82,37.23,23,4487,584,2024,580,7.5218,291500
-121.82,36.95,16,2599,430,1417,445,4.6611,349300
-121.82,36.86,17,1573,272,142,55,2.1719,420000
-121.82,36.61,24,2437,438,1430,444,3.8015,169100
-121.82,36.54,22,1746,363,886,364,5.5469,378800
-121.83,40.69,14,821,170,477,129,3.15,87500
-121.83,39.76,12,9831,1921,4644,1775,3.1142,112600
-121.83,39.74,34,3263,604,1290,594,2.575,130300
-121.83,39.73,52,1741,401,753,377,2.0064,77900
-121.83,39.72,52,1890,420,974,383,1.6827,78700
-121.83,39.23,25,3819,702,1983,658,2.4464,72500
-121.83,39.1,42,1282,198,451,159,3.2917,97900
-121.83,38.45,36,839,158,446,167,2.3438,122700
-121.83,38.45,32,2139,440,1154,411,3.2672,107500
-121.83,38.45,15,5115,776,2540,794,4.8611,146400
-121.83,38,8,2572,738,1384,684,1.7161,75800
-121.83,38,25,1710,288,799,259,4.8359,145300
-121.83,38,15,6365,1646,3838,1458,2.5495,103600
-121.83,37.99,23,1970,296,935,279,4.4853,145900
-121.83,37.99,23,1150,174,572,174,4.9167,152400
-121.83,37.99,16,2919,462,1456,453,5.6779,164700
-121.83,37.38,31,3633,843,2677,797,3.2222,184800
-121.83,37.38,15,4430,992,3278,1018,4.5533,209900
-121.83,37.37,43,821,149,370,135,4.25,209100
-121.83,37.36,29,4045,885,3036,845,3.1982,171700
-121.83,37.36,22,3936,860,3508,877,4.2312,183800
-121.83,37.35,31,2914,715,3547,645,3.7143,178600
-121.83,37.34,26,1848,339,1952,327,4.087,182500
-121.83,37.34,21,6404,1232,6047,1235,4.2098,193400
-121.83,37.33,27,3127,610,3257,604,4.6333,173600
-121.83,37.32,26,1125,210,943,214,4.825,181000
-121.83,37.32,21,4559,1163,5124,1124,3.2052,179000
-121.83,37.32,17,1887,664,1906,597,2.5652,165300
-121.83,37.31,19,11181,1895,7817,1853,5.6058,232700
-121.83,37.3,16,5684,1386,4203,1318,3.1964,185800
-121.83,37.29,20,2308,461,2223,456,4.2589,191000
-121.83,37.29,20,1649,408,1729,362,3.3833,115200
-121.83,37.29,10,1828,453,1356,409,4.5943,123500
-121.83,37.28,19,2644,833,2317,780,3.1042,183100
-121.83,37.28,17,3057,606,2030,602,5.2166,230900
-121.83,37.27,8,4454,1058,2595,1027,4.5615,282600
-121.83,37.26,7,3609,751,1739,682,4.5033,213100
-121.83,37.26,15,3243,551,1752,551,5.5849,257400
-121.83,37.26,11,2394,403,1393,409,5.5875,259300
-121.83,37.25,17,2332,637,1636,623,3.1932,123400
-121.83,37.24,23,2543,388,1297,385,5.9164,237400
-121.83,37.23,7,5389,903,2232,825,6.6659,500001
-121.83,37.23,22,5507,841,2785,848,6.0889,245200
-121.83,37.21,14,2714,361,1259,375,7.7738,387500
-121.83,37.02,22,1903,350,760,322,2.9559,288400
-121.83,36.98,19,4431,705,1764,679,4.3321,298600
-121.83,36.62,33,2938,576,1516,568,3.5,162400
-121.83,36.62,33,1771,398,1037,388,2.7708,161800
-121.83,36.61,27,5665,1281,3612,1191,3.0542,142100
-121.83,36.61,27,2248,466,1644,453,3.2545,131200
-121.83,36.61,26,3723,789,2563,747,3.4531,133100
-121.83,36.6,30,2748,502,1491,535,4.3472,185000
-121.84,39.76,14,2351,620,1215,548,2.3155,102300
-121.84,39.74,43,2976,599,1181,560,2.2621,85100
-121.84,39.73,52,957,263,513,223,1.3672,55000
-121.84,39.73,52,857,232,520,198,0.987,112500
-121.84,39.73,52,677,152,379,154,1.6797,94800
-121.84,39.73,52,502,100,311,100,1.5481,200000
-121.84,39.68,38,549,105,275,94,3.5375,153100
-121.84,38.65,29,3167,548,1554,534,4.3487,200700
-121.84,37.99,15,2380,385,1292,388,4.6029,142600
-121.84,37.99,13,4545,952,2188,901,3.3625,126100
-121.84,37.98,8,7505,1089,3325,1016,5.2699,204200
-121.84,37.66,13,13182,2074,4847,1950,5.6417,352900
-121.84,37.39,31,5524,914,2848,879,5.5592,229900
-121.84,37.38,34,762,182,611,193,3.5625,201800
-121.84,37.38,33,835,181,781,169,5.1082,195800
-121.84,37.37,42,1237,232,900,241,3.8571,187500
-121.84,37.37,28,1579,339,1252,353,4.1615,214800
-121.84,37.37,15,3315,1042,2749,1059,2.3199,140100
-121.84,37.35,20,3375,867,4610,860,2.6894,182200
-121.84,37.34,27,2512,526,3033,526,4.25,162900
-121.84,37.33,28,1535,330,1937,317,4.1146,160100
-121.84,37.33,26,1934,408,2059,416,3.6765,163600
-121.84,37.32,22,3015,581,2491,530,4.3419,176300
-121.84,37.32,14,5762,1538,3979,1389,3.6953,192600
-121.84,37.29,24,3403,656,2829,612,4.775,191900
-121.84,37.28,18,2749,633,1779,561,3.925,166100
-121.84,37.27,9,3624,812,1856,721,4.2083,198400
-121.84,37.27,17,2795,482,1904,506,5.0186,250800
-121.84,37.26,5,1808,340,825,339,5.0509,184800
-121.84,37.25,25,5939,989,3275,954,5.6488,234600
-121.84,37.25,17,2363,473,1369,442,4.8355,141600
-121.84,37.24,24,7991,1286,4017,1213,5.4741,238800
-121.84,37.24,18,3574,504,1803,536,6.7836,274100
-121.84,37.18,6,9176,1201,3637,1138,8.3837,473400
-121.84,36.94,29,4921,967,2319,823,4.9517,307900
-121.84,36.61,26,2902,761,2258,719,2.5663,128900
-121.84,36.61,15,2190,586,1570,510,1.875,122300
-121.84,36.6,30,2958,691,1616,666,3.4643,191800
-121.84,36.59,34,3852,733,1661,696,4.3269,221300
-121.84,36.25,20,958,245,590,189,2.6094,362500
-121.85,39.77,17,5273,1177,2446,1199,1.9362,89900
-121.85,39.75,39,568,127,267,129,1.8095,78100
-121.85,39.74,41,2901,689,1426,632,1.5633,84500
-121.85,39.73,52,444,80,1107,98,3.4191,137500
-121.85,39.73,17,3425,827,2469,758,0.9393,88900
-121.85,39.72,18,7272,1559,5022,1524,1.6911,98800
-121.85,38.43,2,790,135,235,87,5.0862,166500
-121.85,38,26,3364,570,1806,566,4.2647,133400
-121.85,38,24,2269,584,1239,542,2.0411,100000
-121.85,37.72,43,228,40,83,42,10.3203,400000
-121.85,37.68,4,4719,741,1895,742,6.8132,282500
-121.85,37.66,14,4236,701,1833,663,5.6399,300600
-121.85,37.44,8,426,61,241,55,7.309,367900
-121.85,37.41,25,1837,278,1006,271,6.6842,265300
-121.85,37.41,17,2156,435,1400,393,5.6096,199100
-121.85,37.4,23,1793,319,1145,310,5.5968,243200
-121.85,37.39,15,8748,1547,4784,1524,5.8322,276600
-121.85,37.38,12,12980,2568,8190,2515,5.2415,286500
-121.85,37.36,18,1525,485,1705,448,3.7198,128600
-121.85,37.36,15,3148,1116,3556,1037,3.0466,159600
-121.85,37.36,11,2109,592,2744,607,4.0452,205900
-121.85,37.34,27,1481,409,1505,391,2.5769,137500
-121.85,37.33,19,735,158,597,134,4.5208,188100
-121.85,37.33,19,2228,559,2845,551,2.6,172800
-121.85,37.33,16,2987,874,4241,841,2.8024,127900
-121.85,37.3,19,6275,1546,4312,1466,2.7768,178600
-121.85,37.28,17,4208,954,1476,904,2.3971,87500
-121.85,37.27,17,1957,261,863,269,7.3339,294200
-121.85,37.26,16,2312,303,1158,295,7.4323,311800
-121.85,37.26,16,1982,280,1030,297,6.4339,289200
-121.85,37.26,16,1816,241,793,234,6.8194,291200
-121.85,37.25,20,3773,624,1965,607,5.4939,241200
-121.85,37.24,17,6425,1268,3934,1238,5.1228,237600
-121.85,36.61,38,238,72,191,67,1.3897,125000
-121.85,36.6,41,3138,717,1890,642,2.4864,140400
-121.85,36.6,21,2381,701,1264,659,2.5372,218000
-121.85,36.59,42,891,203,525,212,3.3156,186300
-121.86,40.77,17,2816,639,1027,406,2.503,65600
-121.86,39.78,12,7653,1578,3628,1494,3.0905,117800
-121.86,39.76,19,7254,1785,4030,1667,2.0094,87300
-121.86,38.04,52,242,59,188,54,1.3958,67500
-121.86,38,16,3216,464,1504,453,5.25,161700
-121.86,37.7,13,9621,1344,4389,1391,6.6827,313700
-121.86,37.66,22,3634,664,1699,640,4.1597,293200
-121.86,37.42,20,5032,808,2695,801,6.6227,264800
-121.86,37.41,16,2938,589,1718,568,5.5073,178900
-121.86,37.41,16,2411,420,1671,442,6.5004,263600
-121.86,37.41,16,1489,262,945,263,7.3861,267000
-121.86,37.4,16,2391,369,1419,373,5.8721,267800
-121.86,37.39,17,1777,328,1235,329,5.4225,258100
-121.86,37.38,15,2052,405,1380,409,5.8686,181100
-121.86,37.37,15,8162,2124,8793,2086,3.3306,210300
-121.86,37.36,31,1602,358,1179,354,4.4896,156800
-121.86,37.35,46,1448,330,1094,331,2.4968,174100
-121.86,37.35,43,1536,371,1256,357,2.8,153300
-121.86,37.35,35,2391,605,1886,595,2.5551,182100
-121.86,37.34,40,2277,508,1718,434,3.0089,185200
-121.86,37.34,29,5274,1625,6234,1639,2.5947,177300
-121.86,37.32,13,2519,581,2094,530,4.3621,173400
-121.86,37.31,24,1939,652,1808,625,2.2259,112500
-121.86,37.29,14,6160,1222,2472,1204,4.1444,178400
-121.86,37.27,19,1852,268,866,272,5.6139,279500
-121.86,37.27,17,4393,709,2292,692,5.6876,246500
-121.86,37.26,16,2814,485,1305,465,5.5121,224100
-121.86,37.25,16,6958,1300,2965,1217,4.2885,262400
-121.86,37.22,18,7245,1029,2893,1049,6.9508,361200
-121.86,37.21,23,2552,305,916,316,9.1974,500001
-121.86,37,16,8638,1392,3706,1251,5.503,351800
-121.86,36.63,37,338,109,231,100,2.5313,108300
-121.86,36.6,31,1044,285,762,301,3.038,195300
-121.86,36.6,21,3634,1011,1985,917,2.9085,156300
-121.86,36.58,20,6332,991,2668,955,5.7578,347700
-121.87,39.82,11,5103,825,2456,810,4.5032,159700
-121.87,39.75,22,1707,296,822,297,3.6625,126600
-121.87,39.74,7,1737,290,747,265,3.9,147000
-121.87,38.02,52,2264,439,1403,476,2.7083,99400
-121.87,38.02,31,3644,746,2229,678,3.1389,117800
-121.87,38,17,2713,442,1475,415,4.8542,144100
-121.87,37.99,15,2203,312,1051,311,4.9783,163900
-121.87,37.67,28,1812,294,853,278,4.9879,229400
-121.87,37.67,10,4337,800,1813,743,5.5,247200
-121.87,37.66,39,522,116,161,102,2.4896,238500
-121.87,37.66,27,1569,242,583,214,5.7519,278500
-121.87,37.57,13,5519,833,2444,825,7.0691,393200
-121.87,37.46,43,91,12,58,16,15.0001,500001
-121.87,37.43,22,3805,596,2118,621,6.2892,254200
-121.87,37.42,25,4430,729,2685,721,5.6965,261100
-121.87,37.41,24,3308,548,1891,544,5.6683,248700
-121.87,37.41,17,3719,588,2089,561,6.7867,273700
-121.87,37.4,16,1767,268,1061,280,6.9584,351600
-121.87,37.39,16,2655,487,1862,448,6.057,246800
-121.87,37.39,16,1334,389,1103,415,3.7153,229800
-121.87,37.38,16,1050,245,722,228,4.5187,163500
-121.87,37.38,14,3851,534,2052,478,7.0735,335600
-121.87,37.36,34,938,242,769,226,3.5625,194500
-121.87,37.35,52,1557,424,1580,434,2.3277,183700
-121.87,37.35,37,1566,375,1223,346,3.2793,174500
-121.87,37.35,27,3500,1036,3019,955,2.9222,153700
-121.87,37.34,52,1170,215,604,207,2.6667,325900
-121.87,37.34,52,1087,166,650,194,6.6345,309000
-121.87,37.34,39,2479,541,1990,506,2.4306,289100
-121.87,37.33,37,3137,685,2048,651,3.0156,270300
-121.87,37.32,39,1839,471,1528,456,2.6818,184900
-121.87,37.32,36,1471,360,1182,326,2.7031,175800
-121.87,37.31,6,3797,984,2437,904,3.6802,152400
-121.87,37.3,28,859,199,455,211,2.3293,215900
-121.87,37.3,14,360,124,134,84,2.7411,112500
-121.87,37.29,18,1892,568,974,553,2.3715,228000
-121.87,37.27,16,3298,451,1542,423,6.7064,305600
-121.87,37.26,24,2383,343,1146,341,5.6223,265700
-121.87,37.25,4,2498,775,1213,631,3.7844,183900
-121.87,37.23,19,7357,963,3018,981,6.9473,361400
-121.87,37.22,26,1921,250,725,253,7.6933,405900
-121.87,37.22,17,2825,365,1052,345,8.0595,485000
-121.87,37.21,18,1080,122,382,121,9.08,500001
-121.87,37.1,20,1918,304,798,302,7.5755,402300
-121.87,36.95,7,3703,679,1375,608,4.9219,368400
-121.87,36.61,21,1616,400,688,384,4.2109,278800
-121.87,36.55,20,10053,1768,3083,1621,5.1506,387500
-121.88,39.74,12,14631,3298,7517,3262,1.6785,153100
-121.88,38.03,52,1225,250,725,231,2,101400
-121.88,38.03,10,2769,619,1045,469,4.1111,158600
-121.88,38.02,46,2112,466,1249,382,2.5737,87000
-121.88,38.01,9,5329,1284,2827,1202,2.7374,150000
-121.88,38,22,721,117,367,129,5.3098,151900
-121.88,38,16,2605,440,1352,408,4.1947,140300
-121.88,37.67,25,2244,301,937,324,6.4524,296900
-121.88,37.64,20,1309,184,514,172,10.9506,475800
-121.88,37.44,17,1621,299,1028,293,5.2722,186900
-121.88,37.44,14,2073,343,1107,330,6.7093,311200
-121.88,37.43,31,2573,474,1898,475,5.6651,204100
-121.88,37.41,23,3224,652,2183,655,4.3807,226900
-121.88,37.4,9,6751,1575,4240,1438,5.34,257400
-121.88,37.39,13,3334,565,2240,561,7.105,273900
-121.88,37.37,3,4430,841,2559,801,6.0959,272700
-121.88,37.36,42,2087,402,1342,423,4.2149,199000
-121.88,37.36,30,2453,573,1845,530,3.7396,210700
-121.88,37.35,49,1728,350,1146,391,3.5781,193000
-121.88,37.35,43,1086,219,715,226,4.2381,193500
-121.88,37.34,52,867,232,1264,227,2.6312,302900
-121.88,37.34,52,1390,365,921,352,2.1442,188900
-121.88,37.34,44,1267,353,1018,327,2.4196,194400
-121.88,37.34,40,1547,625,1493,543,1.2887,212500
-121.88,37.33,45,1192,371,1084,345,2.8594,205900
-121.88,37.33,41,395,164,549,184,2.375,175000
-121.88,37.33,36,1904,689,3561,632,2.0972,187500
-121.88,37.33,35,3300,1154,3120,1075,1.473,213600
-121.88,37.32,45,2213,564,1920,514,3.2806,164200
-121.88,37.32,30,1242,338,1438,325,2.6607,169300
-121.88,37.31,28,3085,552,1277,512,4.5795,262800
-121.88,37.3,42,1867,398,927,389,4.325,247000
-121.88,37.28,33,2951,529,1288,521,4.1554,313100
-121.88,37.27,27,2019,335,1020,351,5.8178,267400
-121.88,37.27,24,4567,688,2102,695,5.6895,289000
-121.88,37.26,25,3025,689,1755,661,3.8893,218600
-121.88,37.26,13,1893,487,1018,464,3.8047,204700
-121.88,37.26,13,1676,471,710,406,3.8936,225900
-121.88,37.25,24,968,240,631,250,2.8636,240300
-121.88,37.24,24,4420,996,2981,975,3.506,226400
-121.88,37.24,14,7174,950,2782,899,8.3065,394200
-121.88,36.98,21,4117,752,2001,763,4.8953,289500
-121.88,36.96,18,6355,1100,2304,972,6.0281,321100
-121.88,36.96,18,4910,817,1971,773,5.8325,308800
-121.88,36.6,30,1671,469,760,375,2.5164,178100
-121.88,36.59,30,1822,505,932,496,2.6894,179500
-121.88,36.49,28,2830,458,898,370,5.8142,500001
-121.89,40.97,26,1183,276,513,206,2.225,52000
-121.89,39.71,26,2741,451,1217,437,3.7007,139200
-121.89,38.02,36,2707,550,1827,545,3.3371,94600
-121.89,38.01,30,4114,743,1994,722,4.2227,134400
-121.89,38.01,28,3639,751,2362,641,3.0042,103900
-121.89,37.82,4,11444,1355,3898,1257,13.2949,500001
-121.89,37.69,4,6159,1510,2649,1241,3.62,139300
-121.89,37.68,12,7490,1207,3329,1136,6.3373,339700
-121.89,37.67,20,2948,471,1181,474,6.0604,247900
-121.89,37.67,19,2034,288,852,295,6.5285,300400
-121.89,37.66,3,1565,464,769,461,2.1187,231300
-121.89,37.49,9,4909,577,1981,591,9.7194,500001
-121.89,37.45,15,2428,513,1687,519,4.75,254400
-121.89,37.44,8,2534,380,1527,364,7.8532,422800
-121.89,37.39,2,1136,365,535,257,4.375,425000
-121.89,37.38,3,4778,1047,2522,990,5.7695,271400
-121.89,37.36,37,1525,363,1075,374,2.8971,186100
-121.89,37.35,44,2019,615,1243,518,2.0549,193800
-121.89,37.35,44,1668,380,1143,365,3.2083,181900
-121.89,37.35,43,1185,296,933,244,2.925,170800
-121.89,37.34,46,1197,416,898,370,2.1714,190600
-121.89,37.34,43,1423,467,1013,428,1.6708,204200
-121.89,37.34,20,1106,494,851,448,0.8894,350000
-121.89,37.33,6,1495,552,1087,557,2.8798,225000
-121.89,37.33,49,658,318,467,316,0.7068,200000
-121.89,37.32,43,1105,241,982,206,2.1149,184900
-121.89,37.32,41,977,265,865,253,3.2317,184800
-121.89,37.32,34,1014,246,952,215,2.8864,172500
-121.89,37.31,52,1994,404,1014,389,4.3882,223600
-121.89,37.31,47,2986,627,1399,613,3.7455,247400
-121.89,37.31,40,1844,340,719,305,3.3682,235200
-121.89,37.3,52,2071,362,825,364,4.2414,284800
-121.89,37.3,47,2355,426,961,428,5.3955,282300
-121.89,37.3,47,1604,284,639,278,5.8415,283300
-121.89,37.3,46,2639,448,938,424,5.0662,331600
-121.89,37.29,38,1568,351,710,339,2.7042,286600
-121.89,37.29,36,2959,529,1125,520,4.2614,268800
